case_id,canonical_selection_index,release_relative_path,private_reference_filename,historical_private_filename,match_status,identity_status,dataset_repository,dataset_revision,split,streaming,shuffle_seed,shuffle_buffer_size,minimum_resolution,selected_stream_index,source_path_or_key,imagenet_label,source_width,source_height,pre_transform_width,pre_transform_height,post_exif_width,post_exif_height,post_transform_width,post_transform_height,source_exif_orientation,applied_exif_transform,applied_resize,resize_resampling,resize_dimension_rounding,max_side,pre_normalization_png_size_bytes,png_size_trigger_bytes,png_compress_level,png_optimize,icc_profile_preserved,source_file_sha256,source_decoded_rgb_sha256,reconstructed_decoded_rgb_sha256,archived_decoded_rgb_sha256,private_file_sha256,post_preprocessing_match_status,datasets_version,pillow_version,python_version,hash_algorithm
1,1,data/raw_images/normal/1.png,1.png,1.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,1,n02105162_3689_n02105162.JPEG,225,500,333,500,333,500,333,500,333,,false,false,,,,389990,3145728,6,false,false,90f83d90b0f0ad2c3d3aad6199d4a9258602da8097743ca598b246e1a793b388,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,36a204c2b79fd2c93be4863ba205d79b2fa4c032f3bf9f3330bb7edfce8e4e87,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
29,29,data/raw_images/normal/29.png,29.png,29.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,32,n09399592_70886_n09399592.JPEG,976,500,385,500,385,500,385,500,385,,false,false,,,,330014,3145728,6,false,false,f7a2f67fb32f09a0d256e253b134e9b17996fca58dc00352b04a226887a2db22,c9b976b158ba82832ee267ddeefe3cd12defebb72a140b05158e52e2b7d16bd7,c9b976b158ba82832ee267ddeefe3cd12defebb72a140b05158e52e2b7d16bd7,c9b976b158ba82832ee267ddeefe3cd12defebb72a140b05158e52e2b7d16bd7,4ed20764899e5bc5d900ab34497b8e93cbb81152d7fe1599348473cc792e89c0,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
30,30,data/raw_images/normal/30.png,30.png,30.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,33,n02137549_17818_n02137549.JPEG,298,1000,664,1000,664,1000,664,1000,664,1,false,false,,,,1239675,3145728,6,false,true,70a7716c939da352dbe9c2cbdc8714346b6abd597502a3ffb06075f796946019,31ba0d87a5bea67291fbbf60291ab1b03288d71a65ba34fc329172d90408c6c9,31ba0d87a5bea67291fbbf60291ab1b03288d71a65ba34fc329172d90408c6c9,31ba0d87a5bea67291fbbf60291ab1b03288d71a65ba34fc329172d90408c6c9,986cc391737e70a88085df2c5a5a450996f6304f021f0ee5bc426b9fe18ce79a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
31,31,data/raw_images/normal/31.png,31.png,31.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,34,n02500267_2292_n02500267.JPEG,384,720,576,720,576,720,576,720,576,,false,false,,,,1026367,3145728,6,false,false,9860e5fe99675141f2bdc9d90d6032bf062d5bfc1d83008ce7e200e254df3b09,9002b04edab7e1e9412b2673af5c380761c314b9aec97853242f5be539ecb02f,9002b04edab7e1e9412b2673af5c380761c314b9aec97853242f5be539ecb02f,9002b04edab7e1e9412b2673af5c380761c314b9aec97853242f5be539ecb02f,d0d3c8f793e7492624ce1a88361805939ea55cce9366f2034546159e009b9097,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
32,32,data/raw_images/normal/32.png,32.png,32.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,35,n01514668_15095_n01514668.JPEG,7,500,334,500,334,500,334,500,334,,false,false,,,,478249,3145728,6,false,false,de9536ccfcdafd641bcab372e29dea2c50aa7ddeb989496f9d81ae6c6bf0be5a,ec947da13856743d21acccb283b28c323738661f0545c220447966c7c9bda141,ec947da13856743d21acccb283b28c323738661f0545c220447966c7c9bda141,ec947da13856743d21acccb283b28c323738661f0545c220447966c7c9bda141,17e20f05e49f0538d9bdbc4120d0d2b50e5d6ef78c5686f1646e0b78b2ad9e38,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
33,33,data/raw_images/normal/33.png,33.png,33.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,37,n07802026_19659_n07802026.JPEG,958,500,333,500,333,500,333,500,333,,false,false,,,,317209,3145728,6,false,false,6d8051f649f12f9f333de44c1ed68648c025e5cbe29bc1a8496f9b4d3a1c9caa,638d3aa72933307f81f6478929da3ca74fe3bcce9feeacbe2ae8706744554d19,638d3aa72933307f81f6478929da3ca74fe3bcce9feeacbe2ae8706744554d19,638d3aa72933307f81f6478929da3ca74fe3bcce9feeacbe2ae8706744554d19,306e284b1fc6e2f8458720527719ce80a92c6eaf37805830bd94da94370c28f0,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
34,34,data/raw_images/normal/34.png,34.png,34.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,38,n02974003_1627_n02974003.JPEG,479,336,336,336,336,336,336,336,336,,false,false,,,,100397,3145728,6,false,false,16da5415ed5b796ef829120dbff16c4f68350c7442f39b645bf6f2e0f0f1bb33,6b78718295325e041398dddb8718c5c935598ce785d09867462fbfe7d8fe6db6,6b78718295325e041398dddb8718c5c935598ce785d09867462fbfe7d8fe6db6,6b78718295325e041398dddb8718c5c935598ce785d09867462fbfe7d8fe6db6,b98c5032adbbcc7b7338c428c2046d31fa902df730d9e61e09a18001edcdecaf,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
35,35,data/raw_images/normal/35.png,35.png,35.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,39,n04209133_11547_n04209133.JPEG,793,608,568,608,568,608,568,608,568,,false,false,,,,451178,3145728,6,false,false,0a7ef4ae4ba40ce079fa100d87284eb75cb3184a355b6981dacc7334ee3a4d28,64f3c678c7bd570ad81465d1702dbf3b81bfbc133eb5eaa24ed599a98c3aefb6,64f3c678c7bd570ad81465d1702dbf3b81bfbc133eb5eaa24ed599a98c3aefb6,64f3c678c7bd570ad81465d1702dbf3b81bfbc133eb5eaa24ed599a98c3aefb6,1b0b77e8caff4c19c377aa9b4f87d73445e524f686ef3588a035c6602eded71a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
36,36,data/raw_images/normal/36.png,36.png,36.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,40,n02930766_31155_n02930766.JPEG,468,500,367,500,367,500,367,500,367,,false,false,,,,380260,3145728,6,false,false,22b512d52edfc09d6fc31e35c7f3630c34ebb0b9173b31fdb6df15a14ecb1991,1ded7dbc284912c5b3663a66e80bbb4a30249503d032bd3af4488212029db076,1ded7dbc284912c5b3663a66e80bbb4a30249503d032bd3af4488212029db076,1ded7dbc284912c5b3663a66e80bbb4a30249503d032bd3af4488212029db076,cc3f6cc0f8258951f94d919739604399201ddb50791aa531325ebc9e979c1610,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
37,37,data/raw_images/normal/37.png,37.png,37.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,41,n01855032_1415_n01855032.JPEG,98,500,334,500,334,500,334,500,334,,false,false,,,,265174,3145728,6,false,true,fd2b1e605f1f62476a98393e0bf99a847405dce1366cbb0a8ad5d4d242eb3f12,773fd4ff495acca9f339c7c06311514afdb4d609f84581a95b2f61558613f4f4,773fd4ff495acca9f339c7c06311514afdb4d609f84581a95b2f61558613f4f4,773fd4ff495acca9f339c7c06311514afdb4d609f84581a95b2f61558613f4f4,41fedcdcb739360721b0b93935491eceb4b9f8d9dacb757ef4aa319cda800bff,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
38,38,data/raw_images/normal/38.png,38.png,38.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,42,n02058221_11588_n02058221.JPEG,146,500,333,500,333,500,333,500,333,,false,false,,,,291385,3145728,6,false,false,593f0e1b2b5f2514d1416280eaf693aaf316f16714efe1d02e2faf799f019518,c2c86cc19696ae9326029c62d994714131358f2ddcac13344a426d11c5d4e39d,c2c86cc19696ae9326029c62d994714131358f2ddcac13344a426d11c5d4e39d,c2c86cc19696ae9326029c62d994714131358f2ddcac13344a426d11c5d4e39d,6628164e32f11a019ea7214697837b5ac5020a2ec47b3661ea618b684c415869,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
39,39,data/raw_images/normal/39.png,39.png,39.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,43,n07760859_5559_n07760859.JPEG,956,461,346,461,346,461,346,461,346,,false,false,,,,190361,3145728,6,false,false,9a6f065ac8073edd5ce81f43ea2d0dfc33ff4a6a600f26753cd614e1617c1b9d,8adeb27a2dfd9aeb48c12ddcc65aa87493ed0f79554a59d04cb0be2e7fc9d439,8adeb27a2dfd9aeb48c12ddcc65aa87493ed0f79554a59d04cb0be2e7fc9d439,8adeb27a2dfd9aeb48c12ddcc65aa87493ed0f79554a59d04cb0be2e7fc9d439,0352e12695fe660f29b3a6732db41ac0c6c321d7f1be1e0657005a89e9652930,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
40,40,data/raw_images/normal/40.png,40.png,40.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,44,n02108551_9916_n02108551.JPEG,244,500,333,500,333,500,333,500,333,,false,false,,,,316529,3145728,6,false,false,9695399b81edb306a6cec7bcb5a97d9ed123d2bbaab940611b1d4f771cf2d770,4f57b67c37962876a3dff5481ba13dda52e49b33c34a1c85504e729ce4aae3e0,4f57b67c37962876a3dff5481ba13dda52e49b33c34a1c85504e729ce4aae3e0,4f57b67c37962876a3dff5481ba13dda52e49b33c34a1c85504e729ce4aae3e0,10da80b9d166bb2f9d2f61f6e69075b9bf7c36efa5e0caf64b31222d4a3e7493,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
41,41,data/raw_images/normal/41.png,41.png,41.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,45,n02093754_5627_n02093754.JPEG,182,500,374,500,374,500,374,500,374,,false,false,,,,390502,3145728,6,false,false,23d51e8213ca90e97390ba57ad158353ee2e766f65fbcdd6c36a2230f994e876,31c526dc2ae2406b01259b1adeadfcaf64b13419e75c4039006113e5d999b5cb,31c526dc2ae2406b01259b1adeadfcaf64b13419e75c4039006113e5d999b5cb,31c526dc2ae2406b01259b1adeadfcaf64b13419e75c4039006113e5d999b5cb,0f669b01eeadd8c49517f01f2f0fb533d84acf979a456027d8c4a2a92e207e9b,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
42,42,data/raw_images/normal/42.png,42.png,42.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,46,n02133161_1268_n02133161.JPEG,295,500,425,500,425,500,425,500,425,,false,false,,,,479955,3145728,6,false,true,7feb73877ff832e8fca11f2f04f9ea663432beb0d7997e011b4943bff5d98152,e3a87e60b11bd5f519f6b136ff34a930ac8735b1b381fd45c4d775760ee8aa18,e3a87e60b11bd5f519f6b136ff34a930ac8735b1b381fd45c4d775760ee8aa18,e3a87e60b11bd5f519f6b136ff34a930ac8735b1b381fd45c4d775760ee8aa18,ec48b66e903fc2e93acd1e96f189c9ff01fe66ed98888fd63ca0795add4c0fa1,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
43,43,data/raw_images/normal/43.png,43.png,43.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,48,n02130308_22105_n02130308.JPEG,293,800,533,800,533,800,533,800,533,,false,false,,,,714036,3145728,6,false,false,aa82b4511e140c6a987a97b4af985d47e8e90fb7302df834d9bcd08822e99b76,d3b422281dae8b0839b3f87f613f2db2bb3be47f39b907e73ea606c189fe04fd,d3b422281dae8b0839b3f87f613f2db2bb3be47f39b907e73ea606c189fe04fd,d3b422281dae8b0839b3f87f613f2db2bb3be47f39b907e73ea606c189fe04fd,49e127207bb073245ad6e811013ab885d9caf7641800c1794d9e0fd4faf53a6a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
44,44,data/raw_images/normal/44.png,44.png,44.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,49,n01601694_4641_n01601694.JPEG,20,333,500,333,500,333,500,333,500,,false,false,,,,290373,3145728,6,false,true,df25d298c60a326c47f01799b130d8a3fe26e9d4923d4dae6db74dbab8b3f033,8aba7862cfa0ddf39ff294b6053db984ad7434e1c51b5fdee889daca4bd8e4dc,8aba7862cfa0ddf39ff294b6053db984ad7434e1c51b5fdee889daca4bd8e4dc,8aba7862cfa0ddf39ff294b6053db984ad7434e1c51b5fdee889daca4bd8e4dc,6f54686bb0cb001feedbe0ea997256af566ef3c31b856b3380b746154901f6e9,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
45,45,data/raw_images/normal/45.png,45.png,45.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,50,n04525038_20706_n04525038.JPEG,885,431,500,431,500,431,500,431,500,,false,false,,,,241271,3145728,6,false,false,5a77af38de5f3c0970148349dccaf4bad02438821d63e13b6e8cd3fc8fcb1f40,34c5329ecc1350601d7ca6a3a6e53344caf1294c3789a0f4238547f58499db2e,34c5329ecc1350601d7ca6a3a6e53344caf1294c3789a0f4238547f58499db2e,34c5329ecc1350601d7ca6a3a6e53344caf1294c3789a0f4238547f58499db2e,20610d2c3cc82ae1a1351555f705fe29a6346b7c49b79a23bf4cc840c9d52235,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
46,46,data/raw_images/normal/46.png,46.png,46.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,51,n01440764_6044_n01440764.JPEG,0,604,495,604,495,604,495,604,495,,false,false,,,,515919,3145728,6,false,false,7eb79e7d13e211e0d81d952340c0e4d90ab565afc15b9121d2aed0b1d98938c4,82b61f1c11dbc04e78723807495c4590d0b3b546a5a6ee1fdd3255a0e6822cb6,82b61f1c11dbc04e78723807495c4590d0b3b546a5a6ee1fdd3255a0e6822cb6,82b61f1c11dbc04e78723807495c4590d0b3b546a5a6ee1fdd3255a0e6822cb6,a629c5bd19c0c0033a087f8b1418c5eb788e461748cff60884417c80dd0e8082,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
47,47,data/raw_images/normal/47.png,47.png,47.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,52,n03481172_4084_n03481172.JPEG,587,500,375,500,375,500,375,500,375,,false,false,,,,370776,3145728,6,false,false,c22ae3035c8123fdbc84c5bd4818f4bfb54bf640fc5f23248fc601c352ec5988,cc2b091e35133d6daac647f503c0e8133dca95e60a31955a9594c3e8b96f18f7,cc2b091e35133d6daac647f503c0e8133dca95e60a31955a9594c3e8b96f18f7,cc2b091e35133d6daac647f503c0e8133dca95e60a31955a9594c3e8b96f18f7,7e131d1f285de8257d0470c71c4c2691fbe7ef951637a30d7e79a67db7f50630,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
48,48,data/raw_images/normal/48.png,48.png,48.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,53,n04120489_128_n04120489.JPEG,770,700,506,700,506,700,506,700,506,,false,false,,,,368574,3145728,6,false,false,94f509e50c285c00297eb13a382167d8f06d4264f30f66e62fc2a8579388544d,6927e12171160997b040ec53806e2aa8753bda18b856ea5ce47267197eca77af,6927e12171160997b040ec53806e2aa8753bda18b856ea5ce47267197eca77af,6927e12171160997b040ec53806e2aa8753bda18b856ea5ce47267197eca77af,84d97d8f0912d9c7c2bbbe9e27489ed8918b25e5849e2a6717edf6c196727889,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
49,49,data/raw_images/normal/49.png,49.png,49.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,54,n03977966_82250_n03977966.JPEG,734,500,333,500,333,500,333,500,333,,false,false,,,,298580,3145728,6,false,true,8c73059f276b309b261a914c0aa058c3a6e3b18d6bd79dfb7446d7bb7e800fcf,072dec76610eae1f564328e129546c74713d19bab2ee7e5d03dc3657180393cf,072dec76610eae1f564328e129546c74713d19bab2ee7e5d03dc3657180393cf,072dec76610eae1f564328e129546c74713d19bab2ee7e5d03dc3657180393cf,46179440e004f2e1e60582407db08be8c6d06b5aa890f92dd364aa2550ca5139,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
50,50,data/raw_images/normal/50.png,50.png,50.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,55,n04116512_10324_n04116512.JPEG,767,500,375,500,375,500,375,500,375,,false,false,,,,361873,3145728,6,false,true,da83eef728f89a40d1d8bb4cece2045fadf1710019244e159f4e4d4411e3472d,32f09da195fb595dff2239eecd3498dee360269729740f1110184216bf235207,32f09da195fb595dff2239eecd3498dee360269729740f1110184216bf235207,32f09da195fb595dff2239eecd3498dee360269729740f1110184216bf235207,2b0eb9f48c9d1362723f4ce8badec74b7ac11c051749fb45d65bc89b8d02acc8,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
51,51,data/raw_images/normal/51.png,51.png,51.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,56,n04090263_12788_n04090263.JPEG,764,318,500,318,500,318,500,318,500,,false,false,,,,273891,3145728,6,false,true,b6f1dbeed134a65ac62a03d1a45fdbadba94bb3e27197f55145cd999df061a37,9d573264c9fe0f803f412b70a56643ab96829cd387cd57ff6731427cc710b5f2,9d573264c9fe0f803f412b70a56643ab96829cd387cd57ff6731427cc710b5f2,9d573264c9fe0f803f412b70a56643ab96829cd387cd57ff6731427cc710b5f2,481dc552bd072dd5f5a7401456f3588c8a1bd19b3eb0769501c5c8555b0fd4a5,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
52,52,data/raw_images/normal/52.png,52.png,52.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,59,n02102040_3417_n02102040.JPEG,217,358,500,358,500,358,500,358,500,,false,false,,,,219478,3145728,6,false,true,995680048800c73b1e0dc7824052ff1b6dfddc4556bca70f37b904e862a12f8a,f9d4afff45fa612242bf7f27992e013dbc2027b4a9db57a1f27ae986eb112d5b,f9d4afff45fa612242bf7f27992e013dbc2027b4a9db57a1f27ae986eb112d5b,f9d4afff45fa612242bf7f27992e013dbc2027b4a9db57a1f27ae986eb112d5b,aec39161d2f840eca18f2d29f4070958919a16ab1b680a46887667b679b88988,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
53,53,data/raw_images/normal/53.png,53.png,53.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,60,n02408429_6082_n02408429.JPEG,346,500,375,500,375,500,375,500,375,,false,false,,,,359297,3145728,6,false,false,64e25823cc40bcb1736372427ca73c1edfbabafb46a6a232eecf2372b250b8ed,6a280d9a8aa575d3ef8ed591c2bad2cadd9b3e8de9da9b9e0013212a2dff93fe,6a280d9a8aa575d3ef8ed591c2bad2cadd9b3e8de9da9b9e0013212a2dff93fe,6a280d9a8aa575d3ef8ed591c2bad2cadd9b3e8de9da9b9e0013212a2dff93fe,638f20ba565f96708e3742b6079adf939da7d01e91106530dfee70005c33108a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
54,54,data/raw_images/normal/54.png,54.png,54.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,61,n02494079_7992_n02494079.JPEG,382,500,375,500,375,500,375,500,375,,false,false,,,,382120,3145728,6,false,true,ef5f539f71b4c3a9db7ac851a876f1d525c3f10eae878770b2fce335e0a3f82d,075c175040cd1d207f7b4eadd3eb780b4877416fcc4f4037bf66ed263bc93afa,075c175040cd1d207f7b4eadd3eb780b4877416fcc4f4037bf66ed263bc93afa,075c175040cd1d207f7b4eadd3eb780b4877416fcc4f4037bf66ed263bc93afa,d7f7a03f5ccbcb5637daff3f8b8811594a101b306e3e31ec85f256e7e68c0620,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
55,55,data/raw_images/normal/55.png,55.png,55.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,62,n03627232_32144_n03627232.JPEG,616,500,330,500,330,500,330,500,330,,false,false,,,,178230,3145728,6,false,true,e39ac8ac3a44e5bec5766e25a52c66aa67896353d0ed03c0492b7a458cad075e,0857a89a49dffd8b74f4bace6e8674ababb6066244fbf9a773739aea1bd9845e,0857a89a49dffd8b74f4bace6e8674ababb6066244fbf9a773739aea1bd9845e,0857a89a49dffd8b74f4bace6e8674ababb6066244fbf9a773739aea1bd9845e,bffadc977813d202992d161eda4bb58ff73698e27440480a0a604604c75a0e63,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
56,56,data/raw_images/normal/56.png,56.png,56.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,63,n03770679_6816_n03770679.JPEG,656,474,315,474,315,474,315,474,315,1,false,false,,,,202581,3145728,6,false,false,b0985fdf676352436ea379f91049143d96974bcd470ff1f800f14fd22850dfcb,0f678bc795b2f8a0400099cb2bc834b81ea73105da46963bd8d600e8f5c27ee8,0f678bc795b2f8a0400099cb2bc834b81ea73105da46963bd8d600e8f5c27ee8,0f678bc795b2f8a0400099cb2bc834b81ea73105da46963bd8d600e8f5c27ee8,1c71836dbac935fb9f9f0f0a19e08987bf36144f81ca08cc12614660453e9ae0,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
57,57,data/raw_images/normal/57.png,57.png,57.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,64,n02091831_7237_n02091831.JPEG,176,500,334,500,334,500,334,500,334,,false,false,,,,236033,3145728,6,false,false,b563de8b973611d64936f8ab43b70cfdcf8b1feb57bd64eb064d69b1ceca425b,a601eb746c00410de500959a68bcd6d34bda1cd43fea6faf876d637a7e26ad0c,a601eb746c00410de500959a68bcd6d34bda1cd43fea6faf876d637a7e26ad0c,a601eb746c00410de500959a68bcd6d34bda1cd43fea6faf876d637a7e26ad0c,68d8c1f4efd0e79ddd7f5648abf93bbe683ba825db2674d3e857608431cf11e2,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
